01intro-00-pi-000	pi	01intro	ภิกฺขุปาฏิโมกฺขปาลิ	9	ปุพฺพกิจฺจานิ อุโปสถกรณโต1 ปุพฺเพ นววิธํ ปุพฺพกิจฺจํ กาตพฺพํ โหติ. ตณฺฐานสมฺมชฺชนญฺจ ตตฺถ ปทีปุชฺชลนญฺจ อาสนปญฺญปนญฺจ ปานียปริโภชนียูปฏฺฐปนญฺจ ฉนฺทารหานํ ภิกฺขูนํ ฉนฺทาหรณญฺจ เตสญฺเญว อกตุโปสถานํ ปาริสุทฺธิยาปิ2 อาหรณญฺจ อุตุกฺขานญฺจ ภิกฺขุคณนา จ ภิกฺขุนีนโมวาโท จาติ. ตตฺถ ปุริเมสุ จตูสุ กิจฺเจสุ ปทีปกิจฺจํ อิทานิ สุริยาโลกสฺส อตฺถิตาย นตฺถิ อปรานิ ตีณิ3 ภิกฺขูนํ วตฺตํ ชานนฺเตหิ อารามิเกหิปิ ภิกฺขูหิปิ4 กตานิ ปรินิฏฺฐิตานิ โหนฺติ. ฉนฺทาหรณปาริสุทฺธิ อาหรณานิ5 ปน อิมิสฺสํ สีมายํ หตฺถปาสํ วิชหิตฺวา นิสินฺนานํ ภิกฺขูนํ อภาวโต นตฺถิ. อุตุกฺขานํ นาม เอตฺตกํ อติกฺกนฺตํ, เอตฺตกํ อวสิฏฺฐนฺติ เอวํ อุตุอาจิกฺขนํ; อุตูนีธ ปน สาสเน เหมนฺตคิมฺหวสฺสานานํ วเสน ตีณิ โหนฺติ. อยํ คิมฺโหตุ,6 อสฺมิญฺจ อุตุมฺหิ อฏฺฐ อุโปสถา, อิมินา ปกฺเขน เอโก อุโปสโถ สมฺปตฺโต, สตฺต อุโปสถา อวสิฏฺฐา,7 อิติ เอวํ สพฺเพหิ อายสฺมนฺเตหิ อุตุกฺขานํ ธาเรตพฺพํ. (รับว่า เอวํ ภนฺเต* พร้อมกัน) ภิกฺขุคณนา นาม อิมสฺมึ อุโปสถคฺเค อุโปสถตฺถาย8 สนฺนิปติตา ภิกฺขู เอตฺตกาติ ภิกฺขูนํ คณนา, อิมสฺมิมฺปน อุโปสถคฺเค9 จตฺตาโร ภิกฺขู10 สนฺนิปติตา โหนฺติ. อิติ สพฺเพหิ อายสฺมนฺเตหิ ภิกฺขุคณนาปิ ธาเรตพฺพา. (รับว่า เอวํ ภนฺเต* พร้อมกัน) ภิกฺขุนีนโมวาโท ปน อิทานิ ตาสํ นตฺถิตาย นตฺถิ. อิติ สกรโณกาสานํ ปุพฺพกิจฺจานํ กตตฺตา, นิกฺกรโณกาสานํ ปุพฺพกิจฺจานํ ปกติยา ปรินิฏฺฐิตตฺตา, เอวนฺตํ นววิธํ ปุพฺพกิจฺจํ ปรินิฏฺฐิตํ โหติ. นิฏฺฐิเต จ ปุพฺพกิจฺเจ สเจ โส ทิวโส จาตุทฺทสีปณฺณรสีสามคฺคีนมญฺญตโร ยถาชฺช อุโปสโถ11 ปณฺณรโส12 ยาวติกา จ ภิกฺขู กมฺมปฺปตฺตา สงฺฆุโปสถารหา จตฺตาโร13 วา ตโต วา อติเรกา ปกตตฺตา ปาราชิกํ อนาปนฺนา สงฺเฆน วา อนุกฺขิตฺตา, เต จ โข หตฺถปาสํ อวิชหิตฺวา เอกสีมายํ ฐิตา, เตสญฺจ วิกาลโภชนาทิวเสน วตฺถุสภาคาปตฺติโย เจ น วิชฺชนฺติ; เตสญฺจ หตฺถปาเส หตฺถปาสโต พหิกรณวเสน วชฺเชตพฺโพ โกจิ วชฺชนียปุคฺคโล เจ นตฺถิ. __________________ *ถ้าผู้สวดอ่อนพรรษากว่า พึงเว้นคำว่า “ภนฺเต” เสีย หรือเปลี่ยนเป็น อาวุโส เอวนฺตํ อุโปสถกมฺมํ14 อิเมหิ จตูหิ ลกฺขเณหิ สงฺคหิตํ ปตฺตกลฺลํ นาม โหติ กาตุํ ยุตฺตรูปํ. อุโปสถกมฺมสฺส15 ปตฺตกลฺลตฺตํ วิทิตฺวา อิทานิ กริยมาโน อุโปสโถ สงฺเฆน อนุมาเนตพฺโพ.16 (รับว่า สาธุ พร้อมกัน) ในลำดับนี้ ท่านผู้มีอาวุโสอยู่ในที่ประชุมนั้น พึง กล่าว อัชเฌสนา ดังนี้ ปุพฺพกรณปุพฺพกิจฺจานิ สมาเปตฺวา อิมสฺส นิสินฺนสฺส ภิกฺขุสงฺฆสฺส อนุมติยา ปาฏิโมกฺขํ อุทฺเทสิตุํ* อชฺเฌสนํ กโรมิ. __________________ *ใช้คำว่า อุทฺทิสิตุํ ก็มี ถ้าเป็นวันปวารนา พึงว่า ปวารณาญตฺติํ ฐเปตุํ นโม ตสฺส ภควโต อรหโต สมฺมาสมฺพุทฺธสฺส. (3 ครั้ง) สุณาตุ เม ภนฺเต สงฺโฆ. อชฺชุโปสโถ ปณฺณรโส.* ยทิ สงฺฆสฺส ปตฺตกลฺลํ, สงฺโฆ อุโปสถํ กเรยฺย, ปาฏิโมกฺขํ อุทฺทิเสยฺย. กึ สงฺฆสฺส ปุพฺพกิจฺจํ, ปาริสุทฺธึ อายสฺมนฺโต อาโรเจถ, ปาฏิโมกฺขํ อุทฺทิสิสฺสามิ. ตํ สพฺเพว สนฺตา สาธุกํ สุโณม มนสิกโรม. ยสฺส สิยา อาปตฺติ, โส อาวิกเรยฺย, อสนฺติยา อาปตฺติยา ตุณฺหี ภวิตพฺพํ. ตุณฺหีภาเวน โข ปนายสฺมนฺเต ปริสุทฺธาติ เวทิสฺสามิ. ยถา โข ปน ปจฺเจกปุฏฺฐสฺส เวยฺยากรณํ โหติ, เอวเมวํ เอวรูปาย ปริสาย ยาวตติยํ อนุสฺสาวิตํ โหติ. โย ปน ภิกฺขุ ยาวตติยํ อนุสฺสาวิยมาเน สรมาโน สนฺตึ อาปตฺตึ นาวิกเรยฺย, สมฺปชานมุสาวาทสฺส โหติ, สมฺปชานมุสาวาโท โข ปนายสฺมนฺโต อนฺตรายิโก ธมฺโม วุตฺโต ภควตา; ตสฺมา สรมาเนน ภิกฺขุนา อาปนฺเนน วิสุทฺธาเปกฺเขน สนฺตี อาปตฺติ อาวิกาตพฺพา, อาวิกตา หิสฺส ผาสุ โหติ. นิทานํ นิฏฺฐิตํ. __________________ * ถ้าเป็น 14 คำ พึงว่า จาตุทฺทโส ปาราชิกุทฺเทโส ตตฺริเม จตฺตาโร ปาราชิกา ธมฺมา อุทฺเทสํ อาคจฺฉนฺติ.
10sekiy-09-ro-031	ro	10sekiy	SEKHIYĀ	159	Na pallatthikāya nisinnassa agilānassa dhammaṁ desissāmī’ti, sikkhā karaṇīyā.
10sekiy-09-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ อุกขิตตะกายะ อันตะระฆะเร คะมิสสามีติ สิกขา กะระณียา.
10sekiy-09-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ถูปะโต โอมัททิต๎วา ปิณฑะปาตัง ภุญชิสสามีติ สิกขา กะระณียา.
10sekiy-09-th-019	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ปัลลัตถิกายะ นิสินนัสสะ อะคิลานัสสะ ธัมมัง เทสิสสามีติ สิกขา กะระณียา.
10sekiy-10-pi-007	pi	10sekiy	เสขิยา	47	“น อุกฺขิตฺตกาย อนตฺรฆเร นิสีทิสฺสามีติ สิกฺขา กรณียา.
10sekiy-10-pi-008	pi	10sekiy	เสขิยา	47	“น สูปํ วา พฺยญฺชนํ วา โอทเนน ปฏิจฺฉาเทสฺสามิ ภิยฺโยกมฺยตํ อุปาทายาติ สิกฺขา กรณียา.
10sekiy-10-pi-009	pi	10sekiy	เสขิยา	47	“น เวฏฺฐิตสีสสฺส อคิลานสฺส ธมฺมํ เทสิสฺสามีติ สิกฺขา กรณียา.
10sekiy-10-ro-029	ro	10sekiy	SEKHIYĀ	159	Na ukkhittakāya antaraghare nisīdissāmī’ti, sikkhā karaṇīyā.
10sekiy-10-ro-030	ro	10sekiy	SEKHIYĀ	159	Na sūpaṁ vā byañjanaṁ vā odanena paṭicchādessāmi bhiyyokamyataṁ upādāyā’ti, sikkhā karaṇīyā.
10sekiy-10-ro-031	ro	10sekiy	SEKHIYĀ	159	Na veṭṭhitasīsassa agilānassa dhammaṁ desissāmī’ti, sikkhā karaṇīyā.
10sekiy-10-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ อุกขิตตะกายะ อันตะระฆะเร นิสีทิสสามีติ สิกขา กะระณียา.
10sekiy-10-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ สูปัง วา พ๎ยัญชะนัง วา โอทะเนนะ ปะฏิจฉาเทสสามิ ภิยโยกัม๎ยะตัง อุปาทายาติ สิกขา กะระณียา.
10sekiy-10-th-019	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ เวฏฐิตะสีสัสสะ อะคิลานัสสะ ธัมมัง เทสิสสามีติ สิกขา กะระณียา.
10sekiy-11-pi-007	pi	10sekiy	เสขิยา	47	“น อุชฺชคฺฆิกาย อนฺตรฆเร คมิสฺสามีติ สิกฺขา กรณียา.
10sekiy-11-pi-008	pi	10sekiy	เสขิยา	47	“น สูปํ วา โอทนํ วา อคิลาโน อตฺตโน อตฺถาย วิญฺญาเปตฺวา ภุญฺชิสฺสามีติ สิกฺขา กรณียา.
10sekiy-11-pi-009	pi	10sekiy	เสขิยา	47	“น โอคุณฺฐิตสีสสฺส อคิลานสฺส ธมฺมํ เทสิสฺสามีติ สิกฺขา กรณียา.
10sekiy-11-ro-029	ro	10sekiy	SEKHIYĀ	159	Na ujjagghikāya antaraghare gamissāmī’ti, sikkhā karaṇīyā.
10sekiy-11-ro-030	ro	10sekiy	SEKHIYĀ	159	Na sūpaṁ vā odanaṁ vā agilāno attano atthāya viññāpetvā bhuñjissāmī’ti, sikkhā karaṇīyā.
10sekiy-11-ro-031	ro	10sekiy	SEKHIYĀ	159	Na oguṇṭhitasīsassa agilānassa dhammaṁ desissāmī’ti, sikkhā karaṇīyā.
10sekiy-11-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ อุชชัคฆิกายะ อันตะระฆะเร คะมิสสามีติ สิกขา กะระณียา.
10sekiy-11-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ สูปัง วา โอทะนัง วา อะคิลาโน อัตตะโน อัตถายะ วิญญาเปต๎วา ภุญชิสสามีติ สิกขา กะระณียา.
10sekiy-11-th-019	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ โอคุณฐิตะสีสัสสะ อะคิลานัสสะ ธัมมัง เทสิสสามีติ สิกขา กะระณียา.
10sekiy-12-pi-007	pi	10sekiy	เสขิยา	47	“น อุชฺชคฺฆิกาย อนฺตรฆเร นิสีทิสฺสามีติ สิกฺขา กรณียา.
10sekiy-12-pi-008	pi	10sekiy	เสขิยา	47	“น อุชฺฌานสญฺญี ปเรสํ ปตฺตํ โอโลเกสฺสามีติ สิกฺขา กรณียา.
10sekiy-12-pi-009	pi	10sekiy	เสขิยา	47	“น ฉมายํ นิสีทิตฺวา อาสเน นิสินฺนสฺส อคิลานสฺส ธมฺมํ เทสิสฺสามีติ สิกฺขา กรณียา.
10sekiy-12-ro-029	ro	10sekiy	SEKHIYĀ	159	Na ujjagghikāya antaraghare nisīdissāmī’ti, sikkhā karaṇīyā.
10sekiy-12-ro-030	ro	10sekiy	SEKHIYĀ	159	Na ujjihānasaññī paresaṁ pattaṁ olokessāmī’ti, sikkhā karaṇīyā.
10sekiy-12-ro-031	ro	10sekiy	SEKHIYĀ	159	Na chamāyaṁ nisīditvā āsane nisinnassa agilānassa dhammaṁ desissāmī’ti, sikkhā karaṇīyā.
10sekiy-12-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ อุชชัคฆิกายะ อันตะระฆะเร นิสีทิสสามีติ สิกขา กะระณียา.
10sekiy-12-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ อุชฌานะสัญญี ปะเรสัง ปัตตัง โอโลเกสสามีติ สิกขา กะระณียา.
10sekiy-12-th-019	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ฉะมายัง นิสีทิต๎วา อาสะเน นิสินนัสสะ อะคิลานัสสะ ธัมมัง เทสิสสามีติ สิกขา กะระณียา.
10sekiy-13-pi-007	pi	10sekiy	เสขิยา	47	“อปฺปสทฺโท อนฺตรฆเร คมิสฺสามีติ สิกฺขา กรณียา.
10sekiy-13-pi-008	pi	10sekiy	เสขิยา	47	“นาติมหนฺตํ กวฬํ กริสฺสามีติ สิกฺขา กรณียา.
10sekiy-13-pi-009	pi	10sekiy	เสขิยา	47	“น นีเจ อาสเน นิสีทิตฺวา อุจฺเจ อาสเน นิสินฺนสฺส อคิลานสฺส ธมฺมํ เทสิสฺสามีติ สิกฺขา กรณียา.
10sekiy-13-ro-029	ro	10sekiy	SEKHIYĀ	159	Appasaddo antaraghare gamissāmī’ti, sikkhā karaṇīyā.
10sekiy-13-ro-030	ro	10sekiy	SEKHIYĀ	159	Nātimahantaṁ kavaḷaṁ karissāmī’ti, sikkhā karaṇīyā.
10sekiy-13-ro-031	ro	10sekiy	SEKHIYĀ	159	Na nīce āsane nisīditvā ucce āsane nisinnassa agilānassa dhammaṁ desissāmī’ti, sikkhā karaṇīyā.
10sekiy-13-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“อัปปะสัทโท อันตะระฆะเร คะมิสสามีติ สิกขา กะระณียา.
10sekiy-13-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นาติมะหันตัง กะวะฬัง กะริสสามีติ สิกขา พระภิกขุปาฏิโมกข์ กะระณียา.
10sekiy-13-th-019	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ นีเจ อาสะเน นิสีทิต๎วา อุจเจ อาสะเน นิสินนัสสะ อะคิลานัสสะ ธัมมัง เทสิสสามีติ สิกขา กะระณียา. พระภิกขุปาฏิโมกข์
10sekiy-14-pi-007	pi	10sekiy	เสขิยา	47	“อปฺปสทฺโท อนฺตรฆเร นิสีทิสฺสามีติ สิกฺขา กรณียา.
10sekiy-14-pi-008	pi	10sekiy	เสขิยา	47	“ปริมณฺฑลํ อาโลปํ กริสฺสามีติ สิกฺขา กรณียา.
10sekiy-14-pi-009	pi	10sekiy	เสขิยา	47	“น ฐิโต นิสินฺนสฺส อคิลานสฺส ธมฺมํ เทสิสฺสามีติ สิกฺขา กรณียา.
10sekiy-14-ro-029	ro	10sekiy	SEKHIYĀ	159	Appasaddo antaraghare nisīdissāmī’ti, sikkhā karaṇīyā.
10sekiy-14-ro-030	ro	10sekiy	SEKHIYĀ	159	Parimaṇḍalaṁ ālopaṁ karissāmī’ti, sikkhā karaṇīyā.
10sekiy-14-ro-031	ro	10sekiy	SEKHIYĀ	159	Na ṭhito nisinnassa agilānassa dhammaṁ desissāmī’ti, sikkhā karaṇīyā.
10sekiy-14-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“อัปปะสัทโท อันตะระฆะเร นิสีทิสสามีติ สิกขา กะระณียา.
10sekiy-14-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“ปะริมัณฑะลัง อาโลปัง กะริสสามีติ สิกขา กะระณียา.
10sekiy-14-th-019	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ฐิโต นิสินนัสสะ อะคิลานัสสะ ธัมมัง เทสิสสามีติ สิกขา กะระณียา.
10sekiy-15-pi-007	pi	10sekiy	เสขิยา	47	“น กายปฺปจาลกํ อนฺตรฆเร คมิสฺสามีติ สิกฺขา กรณียา.
10sekiy-15-pi-008	pi	10sekiy	เสขิยา	47	“น อนาหเฏ กวเฬ มุขทฺวารํ วิวริสฺสามีติ สิกฺขา กรณียา.
10sekiy-15-pi-009	pi	10sekiy	เสขิยา	47	“น ปจฺฉโต คจฺฉนฺโต ปุรโต คจฺฉนฺตสฺส อคิลานสฺส ธมฺมํ เทสิสฺสามีติ สิกฺขา กรณียา.
10sekiy-15-ro-029	ro	10sekiy	SEKHIYĀ	159	Na kāyappacālakaṁ antaraghare gamissāmī’ti, sikkhā karaṇīyā.
10sekiy-15-ro-030	ro	10sekiy	SEKHIYĀ	159	Na anāhate kavaḷe mukhadvāraṁ vivarissāmī’ti, sikkhā karaṇīyā.
10sekiy-15-ro-031	ro	10sekiy	SEKHIYĀ	159	Na pacchato gacchanto purato gacchantassa agilānassa dhammaṁ desissāmī’ti, sikkhā karaṇīyā.
10sekiy-15-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ กายัปปะจาละกัง อันตะระฆะเร คะมิสสามีติ สิกขา กะระณียา.
10sekiy-15-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ อะนาหะเฏ กะวะเฬ มุขะท๎วารัง วิวะริสสามีติ สิกขา กะระณียา.
10sekiy-15-th-019	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ปัจฉะโต คัจฉันโต ปุระโต คัจฉันตัสสะ อะคิลานัสสะ ธัมมัง เทสิสสามีติ สิกขา กะระณียา.
10sekiy-16-pi-007	pi	10sekiy	เสขิยา	47	“น กายปฺปจาลกํ อนฺตรฆเร นิสีทิสฺสามีติ สิกฺขา กรณียา.
10sekiy-16-pi-008	pi	10sekiy	เสขิยา	47	“น ภุญฺชมาโน สพฺพํ หตฺถํ มุเข ปกฺขิปิสฺสามีติ สิกฺขา กรณียา.
10sekiy-16-pi-009	pi	10sekiy	เสขิยา	47	“น อุปฺปเถน คจฺฉนฺโต ปเถน คจฺฉนฺตสฺส อคิลานสฺส ธมฺมํ เทสิสฺสามีติ สิกฺขา กรณียา. โสฬส ธมฺมเทสนาปฏิสํยุตฺตา.
10sekiy-16-ro-029	ro	10sekiy	SEKHIYĀ	159	Na kāyappacālakaṁ antaraghare nisīdissāmī’ti, sikkhā karaṇīyā.
10sekiy-16-ro-030	ro	10sekiy	SEKHIYĀ	159	Na bhuñjamāno sabbaṁ hatthaṁ mukhe pakkhipissāmī’ti, sikkhā karaṇīyā.
10sekiy-16-ro-031	ro	10sekiy	SEKHIYĀ	159	Na uppathena gacchanto pathena gacchantassa agilānassa dhammaṁ desissāmī’ti, sikkhā karaṇīyā. Soḷasa dhammadesanāpaṭisaṁyuttā
10sekiy-16-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ กายัปปะจาละกัง อันตะระฆะเร นิสีทิสสามีติ สิกขา กะระณียา.
10sekiy-16-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ภุญชะมาโน สัพพัง หัตถัง มุเข ปักขิปิสสามีติ สิกขา กะระณียา.
10sekiy-16-th-019	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ อุปปะเถนะ คัจฉันโต ปะเถนะ คัจฉันตัสสะ อะคิลานัสสะ ธัมมัง เทสิสสามีติ สิกขา กะระณียา. โสฬะสะ ธัมมะเทสะนาปะฏิสังยุตตา.
10sekiy-17-pi-007	pi	10sekiy	เสขิยา	47	“น พาหุปฺปจาลกํ อนฺตรฆเร คมิสฺสามีติ สิกฺขา กรณียา.
10sekiy-17-pi-008	pi	10sekiy	เสขิยา	47	“น สกวเฬน มุเขน พฺยาหริสฺสามีติ สิกฺขา กรณียา.
10sekiy-17-ro-029	ro	10sekiy	SEKHIYĀ	159	Na bāhuppacālakaṁ antaraghare gamissāmī’ti, sikkhā karaṇīyā.
10sekiy-17-ro-030	ro	10sekiy	SEKHIYĀ	159	Na sakavaḷena mukhena byāharissāmī’ti, sikkhā karaṇīyā.
10sekiy-17-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ พาหุปปะจาละกัง อันตะระฆะเร คะมิสสามีติ สิกขา กะระณียา.
10sekiy-17-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ สะกะวะเฬนะ มุเขนะ พ๎ยาหะริสสามีติ สิกขา กะระณียา.
10sekiy-18-pi-007	pi	10sekiy	เสขิยา	47	“น พาหุปฺปจาลกํ อนฺตรฆเร นิสีทิสฺสามีติ สิกฺขา กรณียา.
10sekiy-18-pi-008	pi	10sekiy	เสขิยา	47	“น ปิณฺฑุกฺเขปกํ ภุญฺชิสฺสามีติ สิกฺขา กรณียา.
10sekiy-18-ro-029	ro	10sekiy	SEKHIYĀ	159	Na bāhuppacālakaṁ antaraghare nisīdissāmī’ti, sikkhā karaṇīyā.
10sekiy-18-ro-030	ro	10sekiy	SEKHIYĀ	159	Na piṇḍukkhepakaṁ bhuñjissāmī’ti, sikkhā karaṇīyā.
10sekiy-18-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ พาหุปปะจาละกัง อันตะระฆะเร นิสีทิสสามีติ สิกขา กะระณียา.
10sekiy-18-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ปิณฑุกเขปะกัง ภุญชิสสามีติ สิกขา กะระณียา.
10sekiy-19-pi-007	pi	10sekiy	เสขิยา	47	“น สีสปฺปจาลกํ อนฺตรฆเร คมิสฺสามีติ สิกฺขา กรณียา.
10sekiy-19-pi-008	pi	10sekiy	เสขิยา	47	“น กวฬาวจฺเฉทกํ ภุญฺชิสฺสามีติ สิกฺขา กรณียา.
10sekiy-19-ro-029	ro	10sekiy	SEKHIYĀ	159	Na sīsappacālakaṁ antaraghare gamissāmī’ti, sikkhā karaṇīyā.
10sekiy-19-ro-030	ro	10sekiy	SEKHIYĀ	159	Na kavaḷāvacchedakaṁ bhuñjissāmī’ti, sikkhā karaṇīyā.
10sekiy-19-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ สีสัปปะจาละกัง อันตะระฆะเร คะมิสสามีติ พระภิกขุปาฏิโมกข์ สิกขา กะระณียา.
10sekiy-19-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ กะวะฬาวัจเฉทะกัง ภุญชิสสามีติ สิกขา กะระณียา.
10sekiy-20-pi-007	pi	10sekiy	เสขิยา	47	“น สีสปฺปจาลกํ อนฺตรฆเร นิสีทิสฺสามีติ สิกฺขา กรณียา.
10sekiy-20-pi-008	pi	10sekiy	เสขิยา	47	“น อวคณฺฑการกํ ภุญฺชิสฺสามีติ สิกฺขา กรณียา.
10sekiy-20-ro-029	ro	10sekiy	SEKHIYĀ	159	Na sīsappacālakaṁ antaraghare nisīdissāmī’ti, sikkhā karaṇīyā.
10sekiy-20-ro-030	ro	10sekiy	SEKHIYĀ	159	Na avagaṇḍakārakaṁ bhuñjissāmī’ti, sikkhā karaṇīyā.
10sekiy-20-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ สีสัปปะจาละกัง อันตะระฆะเร นิสีทิสสามีติ สิกขา กะระณียา.
10sekiy-20-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ อะวะคัณฑะการะกัง ภุญชิสสามีติ สิกขา กะระณียา.
10sekiy-21-pi-007	pi	10sekiy	เสขิยา	47	“น ขมฺภกโต อนฺตรฆเร คมิสฺสามีติ สิกฺขา กรณียา.
10sekiy-21-pi-008	pi	10sekiy	เสขิยา	47	“น หตฺถนิทฺธูนกํ ภุญฺชิสฺสามีติ สิกฺขา กรณียา.
10sekiy-21-ro-029	ro	10sekiy	SEKHIYĀ	159	Na khambhakato antaraghare gamissāmī’ti, sikkhā karaṇīyā.
10sekiy-21-ro-030	ro	10sekiy	SEKHIYĀ	159	Na hatthaniddhūnakaṁ bhuñjissāmī’ti, sikkhā karaṇīyā.
10sekiy-21-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ขัมภะกะโต อันตะระฆะเร คะมิสสามีติ สิกขา กะระณียา.
10sekiy-21-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ หัตถะนิทธูนะกัง ภุญชิสสามีติ สิกขา กะระณียา.
10sekiy-22-pi-007	pi	10sekiy	เสขิยา	47	“น ขมฺภกโต อนฺตรฆเร นิสีทิสฺสามีติ สิกฺขา กรณียา.
10sekiy-22-pi-008	pi	10sekiy	เสขิยา	47	“น สิตฺถาวการกํ ภุญฺชิสฺสามีติ สิกฺขา กรณียา.
10sekiy-22-ro-029	ro	10sekiy	SEKHIYĀ	159	Na khambhakato antaraghare nisīdissāmī’ti, sikkhā karaṇīyā.
10sekiy-22-ro-030	ro	10sekiy	SEKHIYĀ	159	Na sitthāvakārakaṁ bhuñjissāmī’ti, sikkhā karaṇīyā.
10sekiy-22-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ขัมภะกะโต อันตะระฆะเร นิสีทิสสามีติ สิกขา กะระณียา.
10sekiy-22-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ สิตถาวะการะกัง ภุญชิสสามีติ สิกขา กะระณียา.
10sekiy-23-pi-007	pi	10sekiy	เสขิยา	47	“น โอคุณฺฐิโต อนฺตรฆเร คมิสฺสามีติ สิกฺขา กรณียา.
10sekiy-23-pi-008	pi	10sekiy	เสขิยา	47	“น ชิวฺหานิจฺฉารกํ ภุญฺชิสฺสามีติ สิกฺขา กรณียา.
10sekiy-23-ro-029	ro	10sekiy	SEKHIYĀ	159	Na oguṇṭhito antaraghare gamissāmī’ti, sikkhā karaṇīyā.
10sekiy-23-ro-030	ro	10sekiy	SEKHIYĀ	159	Na jivhānicchārakaṁ bhuñjissāmī’ti, sikkhā karaṇīyā.
10sekiy-23-th-017	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ โอคุณฐิโต อันตะระฆะเร คะมิสสามีติ สิกขา กะระณียา.
10sekiy-23-th-018	th	10sekiy	เสขิยวัตร ๗๕	99	“นะ ชิวหานิจฉาระกัง ภุญชิสสามีติ สิกขา กะระณียา. พระภิกขุปาฏิโมกข์
10sekiy-24-pi-007	pi	10sekiy	เสขิยา	47	“น โอคุณฺฐิโต อนฺตรฆเร นิสีทิสฺสามีติ สิกฺขา กรณียา.
